Name	Taste	Smiles	Reference
(+)-N-[4‘-hydroxy-3-methoxy-(E)-cinnamoyl]-l-aspartic acid (9)	Astringent	COc1cc(/C=C/C(=O)NC(CC(=O)O)C(=O)O)ccc1O	https://doi.org/10.1021/jf050458q
(−)-N-[4‘-hydroxy-(E)-cinnamoyl]-3-hydroxy-l-tyrosine (7)	Astringent	O=C(/C=C/c1ccc(O)cc1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	https://doi.org/10.1021/jf050458q
(−)-N-[3‘,4‘-dihydroxy-(E)-cinnamoyl]-3-hydroxy-l-tyrosine (3)	Astringent	O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O	https://doi.org/10.1021/jf050458q
(E)-Aconitic acid	Astringent	O=C(O)/C=C(\CC(=O)O)C(=O)O	https://doi.org/10.1080/87559129.2012.660717
(Z)-Aconitic acid	Astringent	O=C(O)/C=C(/CC(=O)O)C(=O)O	https://doi.org/10.1080/87559129.2012.660717
m-Salicylic acid	Astringent	O=C(O)c1cccc(O)c1	https://doi.org/10.1080/87559129.2012.660717
Vanillic athyl ester	Astringent	COC(=O)c1ccc(O)c(OC)c1	https://doi.org/10.1080/87559129.2012.660717
Syringetin-3-O-glucopyranoside	Astringent	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O	https://doi.org/10.1080/87559129.2012.660717
Dihydrokaempferol-3-O-rhamnoside	Astringent	C[C@H]1OC(OC2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)cc2)[C@@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1080/87559129.2012.660717
Quercetin-3-O-rhamnoside	Astringent	C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1080/87559129.2012.660717
Roburin A	Astringent	O=C1OC[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@H]([C@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O)[C@H]1OC(=O)c2c-4c(O)c(O)c(O)c2[C@H]1c1c(O)c(O)c(O)c2c1C(=O)OC[C@H]1OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@@H]([C@H]3OC(=O)c5c-4c(O)c(O)c(O)c5[C@H]3O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1-2	https://doi.org/10.1080/87559129.2012.660717
Roburin D	Astringent	O=C1OC[C@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@H]([C@H]3OC(=O)c5c-4c(O)c(O)c(O)c5[C@@H]3c3c(O)c(O)c(O)c4c3C(=O)OC[C@H]3OC(=O)c5cc(O)c(O)c(O)c5-c5c(O)c(O)c(O)c6c5C(=O)O[C@H]([C@H]5OC(=O)c7c-6c(O)c(O)c(O)c7[C@@H]5O)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3-4)[C@@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O	https://doi.org/10.1080/87559129.2012.660717
Roburin B	Astringent	O=C1OC[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@@H](C3OC(=O)c5c-4c(O)c(O)c(O)c5[C@H]3c3c(O)c(O)c(O)c4c3C(=O)OC[C@@H]3OC(=O)c5cc(O)c(O)c(O)c5-c5c(O)c(O)c(O)c6c5C(=O)O[C@H]([C@H]3OC(=O)c3cc(O)c(O)c(O)c3-4)[C@H]3OC(=O)c4c-6c(O)c(O)c(O)c4[C@@H]3C3(O)OC[C@H](O)[C@@H](O)[C@H]3O)[C@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O	https://doi.org/10.1080/87559129.2012.660717
Roburin C	Astringent	O=C1OC[C@@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)c4c3C(=O)O[C@@H](C3OC(=O)c5c-4c(O)c(O)c(O)c5[C@H]3c3c(O)c(O)c(O)c4c3C(=O)OC[C@@H]3OC(=O)c5cc(O)c(O)c(O)c5-c5c(O)c(O)c(O)c6c5C(=O)O[C@H]([C@H]3OC(=O)c3cc(O)c(O)c(O)c3-4)[C@H]3OC(=O)c4c-6c(O)c(O)c(O)c4[C@@H]3C3(O)OC[C@H](O)[C@@H](O)[C@@H]3O)[C@H]2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O	https://doi.org/10.1080/87559129.2012.660717
delphinidin	Astringent	Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1.[Cl-]	https://doi.org/10.1016/j.foodqual.2005.04.006
Sinapinic acid	Astringent	COc1cc(/C=C/C(=O)O)cc(OC)c1O	https://doi.org/10.1016/j.foodqual.2005.04.006
butyrate	Astringent	CCCC(=O)O	https://doi.org/10.1016/j.foodchem.2022.134946
trans-p-Coutaric acid	Astringent	O=C(/C=C/c1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O	https://doi.org/10.1016/j.foodchem.2012.03.060
2-(1H-indol-3-yl)ethanol	Astringent	OCCc1c[nH]c2ccccc12	https://doi.org/10.1271/bbb.120046
[epicatechin-(4β → 8)]3-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
[epicatechin-(4β → 8)]4-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
[epicatechin-(4β → 8)]5-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
[epicatechin-(4β → 8)]6-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
[epicatechin-(4β → 8)]7-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
[epicatechin-(4β → 8)]8-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
[epicatechin-(4β → 8)]9-epicatechin	Astringent	Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1ccc(O)c(O)c1)C(O)C2	https://doi.org/10.1021/jf0608726
(4β → 6)-linked procyanidin B5	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2	https://doi.org/10.1021/jf0608726
quercetin-3-O-α-l-arabinopyranoside	Astringent	O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/jf0608726
apigenin-8-C-β-d-glucopyranoside	Astringent	O=C(O)[C@H]1O[C@@H](Oc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)C(O)[C@@H](O)C1O	https://doi.org/10.1021/jf0608726
apigenin-6-C-β-d-glucopyranoside	Astringent	O=C(O)C1OC(Oc2c(O)cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)C(O)C(O)C1O	https://doi.org/10.1021/jf0608726
3-carboxymethyl-indole-1-N-β-d-glucopyranoside	Astringent	O=C(O)Cc1cn(C2OC(CO)C(O)C(O)C2O)c2ccccc12	https://doi.org/10.1021/jf0632076
3-methylcarboxymethyl-indole-1-N-β-d-gluco- pyranoside	Astringent	COC(=O)Cc1cn(C2OC(CO)C(O)C(O)C2O)c2ccccc12	https://doi.org/10.1021/jf0632076
benzyl-O-β-d-glcpc (3)	Astringent	OC[C@H]1O[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/jf0629078
kaempferol-3-O-(2,6-α-l-dirhap-β-d-glcp)-7-O-β-d-glcp (13)	Astringent	CC1O[C@H](OC2O[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O[C@@H]5OC(CO)[C@H](O)C(O)C5O)cc(O)c4c3=O)C(O[C@@H]3OC(C)[C@H](O)C(O)C3O)C(O)[C@@H]2O)C(O)C(O)[C@@H]1O	https://doi.org/10.1021/jf0629078
quercetin-3-O-(2,6-α-l-dirhap-β-d-glcp) (16)	Astringent	CC1OC(OCC2OC(OC3=C(c4ccc(O)c(O)c4)Cc4cc(O)cc(O)c4C3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	https://doi.org/10.1021/jf0629078
kaempferol-3-O-(2,6-α-l-dirhap-β-d-glcp) (18)	Astringent	CC1OC(OCC2OC(OC3=C(c4ccc(O)cc4)Cc4cc(O)cc(O)c4C3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	https://doi.org/10.1021/jf0629078
myricetin-3-O-(2,6-α-l-dirhap-β-d-glcp) (15)	Astringent	CC1OC(OCC2OC(OC3=C(c4cc(O)c(O)c(O)c4)Cc4cc(O)cc(O)c4C3=O)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	https://doi.org/10.1021/jf0629078
2-(4-hydroxybenzoyloxymethyl)-4-β-d-glcp-2(E)-butene- nitrile (9)	Astringent	COc1cc(C(=O)OC/C(C#N)=C/COC2OC(CO)C(O)C(O)C2O)ccc1O	https://doi.org/10.1021/jf0629078
(E)-6-[3-hydroxy-4-(O-β-d-glcp)phenyl]-5-hexen-2-one (10)	Astringent	CC(=O)CC/C=C/c1ccc(OC2OC(CO)C(O)C(O)C2O)c(O)c1	https://doi.org/10.1021/jf0629078
(3E,5E)-6-[3-hydroxy-4-(O-β-d-glcp)phenyl]-3,5-hexa- dien-2-one (11)	Astringent	CC(=O)/C=C/C=C/c1ccc(OC2OC(CO)C(O)C(O)C2O)c(O)c1	https://doi.org/10.1021/jf0629078
quercetin-3-O-(2,6-α-l-dirhap-β-d-glcp)-7-O-β-d-glcp (14)	Astringent	CC1O[C@H](OC2O[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O[C@@H]5OC(CO)[C@H](O)C(O)C5O)cc(O)c4c3=O)C(O[C@@H]3OC(C)[C@H](O)C(O)C3O)C(O)[C@@H]2O)C(O)C(O)[C@@H]1O	https://doi.org/10.1021/jf0629078
(E)-caffeic acid-4-O-β-d-glcp (12)	Astringent	O=C(O)C=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1	https://doi.org/10.1021/jf0629078
maesopsin-4-O-β-d-glcp (24)	Astringent	O=C1c2c(O[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O)cc(O)cc2OC1(O)Cc1ccc(O)cc1	https://doi.org/10.1021/jf0629078
2-(4-hydroxy-3-methoxybenzoyloxymethyl)-4-β-d-glcp- 2(E)-butenenitrile (8)	Astringent	N#C/C(=C\COC1OC(CO)C(O)C(O)C1O)COC(=O)c1ccc(O)cc1	https://doi.org/10.1021/jf0629078
Vanillic Acid	Astringent	COc1cc(C(=O)O)ccc1O	https://doi.org/10.1093/nar/gkx957
(+)-catechin	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
(-)-gallocatechin	Astringent	Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epigallocatechin	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin gallate	Astringent	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin gallate	Astringent	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1	https://doi.org/10.1021/acs.jafc.2c08822
(-)-gallocatechin gallate	Astringent	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epigallocatechin gallate	Astringent	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	https://doi.org/10.1021/acs.jafc.2c08822
procyanidin B1	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
procyanidin B2	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
procyanidin B3	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
procyanidin C1	Astringent	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin 6-C-glucoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc3c(c2O)C[C@@H](O)[C@H](c2ccc(O)c(O)c2)O3)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin 6-C-galactoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc3c(c2O)C[C@@H](O)[C@H](c2ccc(O)c(O)c2)O3)[C@H](O)[C@@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin 8-C-glucoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc(O)c3c2O[C@@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin 8-C-galactoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc(O)c3c2O[C@@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin 6-C,8-C-diglucoside	Astringent	OC[C@H]1O[C@@H](c2c(O)c3c(c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c2O)O[C@@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-catechin 6-C,8-C-digalactoside	Astringent	OC[C@H]1O[C@@H](c2c(O)c3c(c([C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)c2O)O[C@@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin 6-C-glucoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc3c(c2O)C[C@@H](O)[C@@H](c2ccc(O)c(O)c2)O3)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin 8-C-glucoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin 8-C-galactoside	Astringent	OC[C@H]1O[C@@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin 6-C,8-C-diglucoside	Astringent	OC[C@H]1O[C@@H](c2c(O)c3c(c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c2O)O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
(-)-epicatechin 6-C,8-C-digalactoside	Astringent	OC[C@H]1O[C@@H](c2c(O)c3c(c([C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)c2O)O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-glucoside	Astringent	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-galactoside	Astringent	O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-rutinoside	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-[glucosyl-(1->3)-rhamnosyl-(1->6)-glucoside]	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-[glucosyl-(1->3)-rhamnosyl-(1->6)-galactoside]	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-(2,6-dirhamnosyl-glucoside)	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-(2,6-dirhamnosyl-glucoside)-7-O-glucoside	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
kaempferol 3-O-(6-malonyl-glucoside)	Astringent	O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-glucoside	Astringent	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-galactoside	Astringent	O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-rutinoside	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-[glucosyl-(1->3)-rhamnosyl-(1->6)-glucoside]	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-[glucosyl-(1->3)-rhamnosyl-(1->6)-galactoside]	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-(2,6-dirhamnosyl-glucoside)	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-(2,6-dirhamnosyl-glucoside)-7-O-glucoside	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-glucuronide	Astringent	O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
quercetin 3-O-arabinoside	Astringent	O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
myricetin 3-O-glucoside	Astringent	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
myricetin 3-O-galactoside	Astringent	O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12	https://doi.org/10.1021/acs.jafc.2c08822
myricetin 3-O-rutinoside	Astringent	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4cc(O)c(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	https://doi.org/10.1021/acs.jafc.2c08822
