Name	Taste	Smiles	Reference
5,4'-Dihydroxyflavanone	Tasteless	O=C1CC(c2ccc(O)cc2)Oc2cccc(O)c21	ChemTasteDB
5-[2-(4-bromophenyl)ethyl]-2-methoxyphenol	Tasteless	COc1ccc(CCc2ccc(Br)cc2)cc1O	ChemTasteDB
5-[2-(4-chlorophenyl)ethyl]-2-methoxyphenol	Tasteless	COc1ccc(CCc2ccc(Cl)cc2)cc1O	ChemTasteDB
5-[2-(4-hydroxy-3-methoxyphenyl)ethyl]-2-methoxyphenol	Tasteless	COc1ccc(CCc2ccc(O)c(OC)c2)cc1O	ChemTasteDB
5-[4-(hydroxyimino)-3,4-dihydro-1H-2-benzopyran-3-yl]-2-methoxyphenol	Tasteless	COc1ccc(C2OCc3ccccc3C2=NO)cc1O	ChemTasteDB
5-{2-[3-(hydroxymethyl)phenyl]ethyl}-2-methoxyphenol	Tasteless	COc1ccc(CCc2cccc(CO)c2)cc1O	ChemTasteDB
5-{2-[4-(hydroxymethyl)phenyl]ethyl}-2-methoxyphenol	Tasteless	COc1ccc(CCc2ccc(CO)cc2)cc1O	ChemTasteDB
5-Aminosaccharin	Tasteless	Nc1ccc2c(c1)C(=O)NS2(=O)=O	ChemTasteDB
5-Benzyl-2-methoxyphenol	Tasteless	COc1ccc(Cc2ccccc2)cc1O	ChemTasteDB
5-Hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4H-1-benzopyran-4-one	Tasteless	COc1ccc(-c2cc(=O)c3c(O)cccc3o2)cc1O	ChemTasteDB
5-Thio-β-D-fructofuranose	Tasteless	OCC1SC(O)(CO)C(O)C1O	ChemTasteDB
6,6'-Dichloro sucrose	Tasteless	OCC1(OC2OC(CCl)C(O)C(O)C2O)OC(CCl)C(O)C1O	ChemTasteDB
6-Chloro-6-deoxy-D-galactose	Tasteless	COC1OC(CCl)C(O)C(O)C1O	ChemTasteDB
6-Ethoxy-1,2-benzisothiazole-3(2H)-one 1,1-dioxide	Tasteless	CCOc1ccc2c(c1)S(=O)(=O)NC2=O	ChemTasteDB
6-Methoxybenzo[d]isothiazol-3(2H)-one 1,1-dioxide	Tasteless	COc1ccc2c(c1)S(=O)(=O)NC2=O	ChemTasteDB
7,7,17-Trimethyl-3,10-dioxapentacyclo[14.2.1.01,13.04,12.08,12]nonadecane-2,6,9,18-tetrone	Tasteless	CC1C(=O)C23CC1CCC2C12COC(=O)C1C(C)(C)C(=O)CC2OC3=O	ChemTasteDB
7,7-Dimethyl-3a-{6-methyl-7-oxobicyclo[3.2.1]octan-2-yl}-octahydro-2-benzofuran-1,6-dione	Tasteless	CC1C(=O)C2CC1CCC2C12CCC(=O)C(C)(C)C1C(=O)OC2	ChemTasteDB
7,8-Dimethyl-3-(3-hydroxy-4-methoxyphenyl)-1,5-dihydro-2,4-benzodithiepine 	Tasteless	COc1ccc(C2SCc3ccccc3CS2)cc1O	ChemTasteDB
8-Hydroxy-3-(3-hydroxy-4-methoxyphenyl)isochromen-1-one	Tasteless	COc1ccc(-c2cc3cccc(O)c3c(=O)o2)cc1O	ChemTasteDB
9-Methoxy-6a,11a-dihydro-6H-benzofuro[3,2-c]chromen-8-ol	Tasteless	COc1cc2c(cc1O)C1COc3ccccc3C1O2	ChemTasteDB
Acetylisodonal	Tasteless	C=C1C(=O)C23CC1CC(OC(C)=O)C2C1(COC(C)=O)C(CCC(C)(C)C1C=O)OC3=O	ChemTasteDB
Alanine amide	Tasteless	CC(N)C(=O)NC1C(C)(C)SC1(C)C	ChemTasteDB
Allosucrose	Tasteless	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
Aspartyl-phenylalanyl-O-cyclohexane	Tasteless	NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)OC1CCCCC1	ChemTasteDB
Butanoic acid, 3-amino-4-[(4-methylpentyl)amino]-4-oxo-	Tasteless	CC(C)CCCNC(=O)C(N)CC(=O)O	ChemTasteDB
Compound XXX	Tasteless	CC(=O)OC1CC2CC3(C(=O)OC4CCC(C)(C)C5=COCC54C13)C(=O)C2C	ChemTasteDB
Compound XXXI	Tasteless	COC(=O)C(C)C1CC(O)C2C(C1)C(=O)OC1CCC(C)(C)C(CO)C12CO	ChemTasteDB
Compound XXXIII	Tasteless	CC1C(=O)C23CC1CC(=O)C2C12COC(=O)C1C(C)(C)CCC2OC3=O	ChemTasteDB
Compound XXXVIII	Tasteless	CC1C(=O)C23CC1CC(O)C2C12COCC1C(C)(C)CCC2OC3=O	ChemTasteDB
Cyclohexane 1,2/4,5-tetrol	Tasteless	OC1CC(O)C(O)CC1O	ChemTasteDB
D-Hydroxy proline	Tasteless	O=C(O)C1CC(O)CN1	ChemTasteDB
Dihydroacetylisodonal	Tasteless	CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(OC(C)=O)C12)C(C)C3=O	ChemTasteDB
Dihydrotrichodonin	Tasteless	CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(O)C12)C(C)C3=O	ChemTasteDB
DL-4-(2-chloro-2-propyl)-1-carboxaldehyde	Tasteless	CC(C)(Cl)C1CC=C(C=NO)CC1	ChemTasteDB
Ememodin	Tasteless	CC1C(=O)C23CC1CCC2C12COC(=O)C1C(C)(C)C(O)CC2OC3=O	ChemTasteDB
Guaiacol	Tasteless	COc1ccccc1O	ChemTasteDB
H-DL-Asp-NHEtPh	Tasteless	NC(CC(=O)O)C(=O)NCCc1ccccc1	ChemTasteDB
Hesperidin	Tasteless	COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O	ChemTasteDB
Hydrangenol	Tasteless	O=C1OC(c2ccc(O)cc2)Cc2cccc(O)c21	ChemTasteDB
L-Aspartic acid	Tasteless	NC(CC(=O)O)C(=O)O	ChemTasteDB
L-Aspartyl-L-Phenylalanine	Tasteless	NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O	ChemTasteDB
L-Tertiary leucine	Tasteless	CC(C)(C)C(N)C(=O)O	ChemTasteDB
Methyl 2-(4-methoxybenzoyl)benzoate	Tasteless	COC(=O)c1ccccc1C(=O)c1ccc(OC)cc1	ChemTasteDB
Methyl 3-[(4-nitrophenyl)carbamoylamino]propanoate	Tasteless	COC(=O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1	ChemTasteDB
Methyl 3-[2-(3-hydroxy-4-methoxyphenyl)ethyl]benzoate	Tasteless	COC(=O)c1cccc(CCc2ccc(OC)c(O)c2)c1	ChemTasteDB
Methyl 4-[2-(3-hydroxy-4-methoxyphenyl)ethyl]benzoate	Tasteless	COC(=O)c1ccc(CCc2ccc(OC)c(O)c2)cc1	ChemTasteDB
Monoacetylnodosin	Tasteless	C=C1C(=O)C23CC1CC(O)C2C12COC(OC(C)=O)C1C(C)(C)CCC2OC3=O	ChemTasteDB
N-(3-hydroxy-4-methoxybenzyl) isobutylamine	Tasteless	COc1ccc(CNCC(C)C)cc1O	ChemTasteDB
N-(3-hydroxy-4-methoxy-benzyl) propylamine	Tasteless	CCCNCc1ccc(OC)c(O)c1	ChemTasteDB
N-(3-hydroxy-4-methoxybenzyl)-tert-butylamine	Tasteless	COc1ccc(CNCC(C)(C)C)cc1O	ChemTasteDB
N-(3-isopropoxypropyl)imidodisulfuric acid disodium salt	Tasteless	CC(C)OCCCN(S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]	ChemTasteDB
N-(3-morpholinopropyl)imidodisulfuric acid disodium salt	Tasteless	O=S(=O)([O-])N(CCCN1CCOCC1)S(=O)(=O)[O-].[Na+].[Na+]	ChemTasteDB
N-[6-(2,4-dihydro-3,1-benzoxathiin-2-yl)-2-hydroxy-3-methoxyphenyl]-4-nitrobenzamide	Tasteless	COc1ccc(C2OCc3ccccc3S2)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1O	ChemTasteDB
N-{[4-(2-methoxyethyl)cyclohex-1-en-1-yl]methylidene}hydroxylamine	Tasteless	COCCC1CC=C(C=NO)CC1	ChemTasteDB
Naringenin rutinoside	Tasteless	CC1OC(OCC2OC(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)C(O)C(O)C2O)C(O)C(O)C1O	ChemTasteDB
N-Ethyl saccharine	Tasteless	CCN1C(=O)c2ccccc2S1(=O)=O	ChemTasteDB
N-Methylsaccharin	Tasteless	CN1C(=O)c2ccccc2S1(=O)=O	ChemTasteDB
o-(4-biphenylylcarbonyl)benzoic acid	Tasteless	O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1	ChemTasteDB
o-Ethoxyphenylurea	Tasteless	CCOc1ccccc1NC(N)=O	ChemTasteDB
o-Tolylurea	Tasteless	Cc1ccccc1NC(N)=O	ChemTasteDB
Phenol, 2-methoxy-5-[2-(2-naphthalenyl)ethyl]-	Tasteless	COc1ccc(CCc2ccc3ccccc3c2)cc1O	ChemTasteDB
Phenol, 3,3'-(1,2-ethanediyl)bis[6-methoxy-	Tasteless	COc1ccc(CCc2ccc(OC)c(O)c2)cc1O	ChemTasteDB
Phenol, 5-(2-(3,4-dimethoxyphenyl)ethyl)-2-methoxy-	Tasteless	COc1ccc(CCc2ccc(OC)c(OC)c2)cc1O	ChemTasteDB
Phenyl guanidineacetic acid	Tasteless	NC(=Nc1ccccc1)NCC(=O)O	ChemTasteDB
2-(3-hydroxy-4-methoxyphenyl)-4H-1,3-benzodithiine, (S)-form	Tasteless	COc1ccc(C2SCc3ccccc3S2)cc1O	ChemTasteDB
5-(4H-3,1-benzoxathiin-2-yl)-2-methoxyphenol, (S)-form	Tasteless	COc1ccc(C2OCc3ccccc3S2)cc1O	ChemTasteDB
Sodium 3-(sulfonatoamino)benzoate	Tasteless	O=C([O-])c1cccc(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium 4-(sulfonatoamino)benzoate	Tasteless	O=C([O-])c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-(2-phenoxyphenyl)sulfamate	Tasteless	O=S(=O)([O-])Nc1ccccc1Oc1ccccc1.[Na+]	ChemTasteDB
Sodium N-(4-ethoxycarbonylphenyl)sulfamate	Tasteless	CCOC(=O)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-(4-propoxycarbonylphenyl)sulfamate	Tasteless	CCCOC(=O)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Sodium N-[3-(methylsulfanyl)phenyl]sulfamate	Tasteless	CSc1cccc(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium N-[4-(2-hydroxyethyl)phenyl]sulfamate	Tasteless	O=S(=O)([O-])Nc1ccc(CCO)cc1.[Na+]	ChemTasteDB
Sodium N-[4-[ethyl(2-hydroxyethyl)amino]phenyl]sulfamate	Tasteless	CCN(CCO)c1ccc(NS(=O)(=O)[O-])cc1.[Na+]	ChemTasteDB
Spiro[(4-H-1,3-benzodithian)-2,1'-(4'-hydroxy-5'-methoxy-[1H]-2',3'-dihydroindene)]	Tasteless	COc1ccc2c(c1O)CCC21SCc2ccccc2S1	ChemTasteDB
Spiro[(4-H-1,3-benzodithian)-2,1'-(5'-hydroxy-6'-methoxy-[1H]-2',3'-dihydroindene)]	Tasteless	COc1cc2c(cc1O)CCC21SCc2ccccc2S1	ChemTasteDB
Sulfonato 3-{[(4-nitrophenyl)carbamoyl]amino}propanoate	Tasteless	O=C(NCCC(=O)OS(=O)(=O)[O-])Nc1ccc([N+](=O)[O-])cc1	ChemTasteDB
syn-Hydroxymethyl furfuraldehyde oxime	Tasteless	OCc1ccc(C=NO)o1	ChemTasteDB
Telosmoside A1	Tasteless	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(OC)C(OC6CC(OC)C(OC7OC(C)C(O)C(OC)C7O)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A3	Tasteless	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(OC)C(OC6CC(OC)C(OC7OC(C)C(OC8OC(CO)C(OC9OC(CO)C(O)C(O)C9O)C(O)C8O)C(OC)C7O)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A4	Tasteless	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(OC)C(OC6CC(OC)C(OC7CC(OC)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A5	Tasteless	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(OC)C(OC6CC(OC)C(OC7CC(OC)C(OC8OC(CO)C(OC9OC(CO)C(O)C(O)C9O)C(O)C8O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A6	Tasteless	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Telosmoside A7	Tasteless	CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C	ChemTasteDB
Thunberginol G	Tasteless	O=C1OC(c2ccc(O)c(O)c2)Cc2cccc(O)c21	ChemTasteDB
Trichodonin	Tasteless	C=C1C(=O)C23CC1CC(O)C2C1(COC(C)=O)C(CCC(C)(C)C1C=O)OC3=O	ChemTasteDB
Trichokaurin	Tasteless	C=C1C2CCC3C45COC(O)(C(OC(C)=O)C4C(C)(C)CCC5O)C3(C2)C1OC(C)=O	ChemTasteDB
β-(3-amino-4-methoxyphenyl) ethylbenzene	Tasteless	COc1ccc(CCc2ccccc2)cc1N	ChemTasteDB
β-(4-hydroxy-3-methoxyphenyl) ethylbenzene	Tasteless	COc1cc(CCc2ccccc2)ccc1O	ChemTasteDB
β-Aspartic isomer	Tasteless	CC(NC(=O)CC(N)C(=O)O)C(=O)NC1C(C)(C)SC1(C)C	ChemTasteDB
(+)-Brazilin	Tasteless	Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21	ChemTasteDB
(+)-Viboquercitol	Tasteless	OC1CC(O)C(O)C(O)C1O	ChemTasteDB
3-Methoxy-1,3,5-estratrien-2-ol	Tasteless	COc1ccc2c(c1O)CCC1C2CCC2(C)CCCC12	ChemTasteDB
6-Aminosaccharin	Tasteless	Nc1ccc2c(c1)S(=O)(=O)NC2=O	ChemTasteDB
6-Chloro-L-tryptophan	Tasteless	NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O	ChemTasteDB
L-Asparagine	Tasteless	NC(=O)CC(N)C(=O)O	ChemTasteDB
Piperine	Tasteless	O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1	ChemTasteDB
Sodium 4-nitro-2-(sulfonatoamino)benzen-1-olate	Tasteless	O=[N+]([O-])c1ccc([O-])c(NS(=O)(=O)[O-])c1.[Na+]	ChemTasteDB
Sodium N-(2-ethoxycarbonylphenyl)sulfamate	Tasteless	CCOC(=O)c1ccccc1NS(=O)(=O)[O-].[Na+]	ChemTasteDB
Sodium N-(4-phenylmethoxyphenyl)sulfamate	Tasteless	O=S(=O)([O-])Nc1ccc(OCc2ccccc2)cc1.[Na+]	ChemTasteDB
Sodium N-[3-(hydroxymethyl)phenyl]sulfamate	Tasteless	O=S(=O)([O-])Nc1cccc(CO)c1.[Na+]	ChemTasteDB
